Symbol,Price,% Change,Score,RSI,RSI Zone,ATR%,EMA20,Trend,Sentiment Bar,Momentum,News Sentiment,notes
TER,170.1,0.08,57.45,55.83,Neutral,5.83,167.9591,Bullish,★★★☆☆ →,-3.16,0.0,
VTWO,95.74,-0.26,57.43,40.28,Neutral,1.79,98.0076,Bearish,★★★☆☆ →,-1.81,0.0,
JPM,303.56,-0.02,57.43,44.52,Neutral,2.03,308.7351,Bearish,★★★☆☆ →,-1.84,0.0,
JETS,24.87,-1.23,57.42,48.62,Neutral,2.69,25.0024,Neutral,★★★☆☆ →,0.24,0.0,
CNK,29.88,-0.23,57.42,62.94,Neutral,3.95,28.378,Bullish,★★★☆☆ →,11.74,0.0,
ICE,152.07,-0.41,57.42,44.91,Neutral,2.11,152.6102,Neutral,★★★☆☆ →,4.45,0.0,
TGT,89.78,-0.14,57.38,47.49,Neutral,2.57,90.5451,Neutral,★★★☆☆ →,1.03,0.0,
EXPE,264.66,-1.01,57.34,68.39,Neutral,4.3,240.0369,Bullish,★★★☆☆ →,22.75,0.0,
SVXY,48.77,-0.12,57.31,45.67,Neutral,2.41,49.4528,Bearish,★★★☆☆ →,-0.18,0.0,
LHX,289.01,-0.13,57.31,47.79,Neutral,2.53,291.6301,Neutral,★★★☆☆ →,-0.73,0.0,
FLG,11.16,0.81,57.3,45.09,Neutral,2.99,11.258,Neutral,★★★☆☆ →,-1.15,0.0,
BHP,55.23,-1.29,57.29,46.76,Neutral,2.21,55.8426,Bearish,★★★☆☆ →,-1.64,0.0,
IWP,136.84,-0.16,57.28,37.72,Neutral,1.51,140.401,Bearish,★★★☆☆ →,-3.47,0.0,
GE,304.82,0.21,57.28,50.4,Neutral,2.46,305.9868,Neutral,★★★☆☆ →,-1.23,0.0,
SGHC,12.25,-0.41,57.26,51.26,Neutral,5.26,12.0908,Bullish,★★★☆☆ →,16.0,0.0,
QTWO,71.88,-0.79,57.26,61.83,Neutral,3.99,68.0915,Bullish,★★★☆☆ →,18.74,0.0,
TCOM,71.92,-0.15,57.26,49.26,Neutral,2.26,72.1723,Neutral,★★★☆☆ →,2.7,0.0,
APA,24.79,0.41,57.21,60.06,Neutral,3.79,23.5523,Bullish,★★★☆☆ →,10.23,0.0,
SCI,79.35,-0.4,57.14,40.82,Neutral,2.37,80.8383,Bearish,★★★☆☆ →,-2.78,0.0,
TVTX,34.76,0.75,57.13,63.97,Neutral,5.98,32.4109,Bullish,★★★☆☆ →,1.85,0.0,
UCO,21.1,0.57,57.12,48.92,Neutral,2.76,21.1074,Neutral,★★★☆☆ →,-1.26,0.0,
CHD,84.1,-0.64,57.11,42.18,Neutral,2.43,85.59,Bearish,★★★☆☆ →,-2.19,0.0,
GOF,12.91,-0.06,57.1,38.84,Neutral,2.22,13.2131,Bearish,★★★☆☆ →,0.01,0.0,
BRSL,16.49,-0.66,57.03,43.83,Neutral,2.88,16.7164,Bearish,★★★☆☆ →,-0.42,0.0,
SPHR,77.04,-0.1,57.0,68.17,Neutral,4.52,72.1174,Bullish,★★★☆☆ →,10.92,0.0,
GUSH,24.82,3.03,56.99,60.14,Neutral,4.36,23.2978,Bullish,★★★☆☆ →,9.77,0.0,
XLK,286.94,-0.42,56.98,46.04,Neutral,2.07,291.1618,Bearish,★★★☆☆ →,-2.38,0.0,
SCO,18.25,-0.57,56.94,49.51,Neutral,2.7,18.3391,Neutral,★★★☆☆ →,0.63,0.0,
AXGN,23.55,-2.04,56.94,68.32,Neutral,5.36,21.9149,Bullish,★★★☆☆ →,1.29,0.0,
OI,13.69,3.83,56.94,63.77,Neutral,4.4,12.724,Bullish,★★★☆☆ →,16.06,0.0,
TPH,31.28,-2.07,56.93,40.07,Neutral,2.18,32.0034,Bearish,★★★☆☆ →,-0.7,0.0,
CGGO,34.18,-0.23,56.91,44.44,Neutral,1.32,34.5708,Bearish,★★★☆☆ →,-2.2,0.0,
ALLY,39.29,0.2,56.9,47.63,Neutral,2.88,39.5856,Neutral,★★★☆☆ →,-0.23,0.0,
ALSN,81.73,-0.69,56.88,46.34,Neutral,3.26,82.1983,Neutral,★★★☆☆ →,0.47,0.0,
WDAY,229.73,-0.47,56.85,47.05,Neutral,2.83,231.3549,Neutral,★★★☆☆ →,-1.6,0.0,
PSA,275.35,0.4,56.79,38.55,Neutral,2.19,282.1409,Bearish,★★★☆☆ →,-0.24,0.0,
WFC,84.8,-0.29,56.75,49.91,Neutral,2.28,85.1884,Neutral,★★★☆☆ →,-2.16,0.0,
STNG,61.04,-1.31,56.75,52.93,Neutral,3.45,61.0932,Neutral,★★★☆☆ →,0.49,0.0,
PBF,38.4,-1.51,56.69,64.51,Neutral,6.01,35.6041,Bullish,★★★☆☆ →,9.56,0.0,
SHW,331.95,-0.07,56.67,42.19,Neutral,2.01,338.6623,Bearish,★★★☆☆ →,-2.99,0.0,
TDC,27.0,-0.86,56.63,66.14,Neutral,4.69,24.9659,Bullish,★★★☆☆ →,30.4,0.0,
PCVX,48.28,-0.84,56.62,67.03,Neutral,4.72,44.0271,Bullish,★★★☆☆ →,16.76,0.0,
SSO,112.65,-0.3,56.62,46.14,Neutral,2.34,114.3449,Bearish,★★★☆☆ →,-1.58,0.0,
EQX,12.75,-1.77,56.62,63.79,Neutral,4.61,11.7547,Bullish,★★★☆☆ →,17.51,0.0,
FIBK,31.33,-0.29,56.62,48.9,Neutral,2.83,31.5129,Neutral,★★★☆☆ →,0.09,0.0,
MO,58.1,-0.15,56.61,36.37,Neutral,2.24,59.5459,Bearish,★★★☆☆ →,1.39,0.0,
IWM,236.29,-0.5,56.61,39.61,Neutral,1.8,242.3928,Bearish,★★★☆☆ →,-2.04,0.0,
WHR,69.99,-0.41,56.58,45.15,Neutral,3.39,70.4923,Neutral,★★★☆☆ →,-0.72,0.0,
ZM,82.88,-1.59,56.56,48.58,Neutral,2.73,83.497,Neutral,★★★☆☆ →,-1.13,0.0,
DFAC,38.63,-0.08,56.53,47.86,Neutral,1.12,38.8272,Neutral,★★★☆☆ →,-1.02,0.0,
AU,79.39,-1.62,56.51,60.83,Neutral,4.48,73.0095,Bullish,★★★☆☆ →,18.42,0.0,
ADBE,331.11,-0.75,56.5,41.58,Neutral,2.47,337.7843,Bearish,★★★☆☆ →,-1.88,0.0,
YOU,36.31,-0.93,56.47,61.81,Neutral,4.58,34.3892,Bullish,★★★☆☆ →,18.16,0.0,
BWIN,27.38,-1.51,56.46,57.7,Neutral,4.17,25.8275,Bullish,★★★☆☆ →,22.18,0.0,
MGM,32.14,-1.02,56.45,45.21,Neutral,3.05,32.5034,Bearish,★★★☆☆ →,0.85,0.0,
KKR,119.34,-0.48,56.41,42.78,Neutral,3.07,121.0767,Bearish,★★★☆☆ →,0.89,0.0,
GLOB,61.07,-2.82,56.39,50.74,Neutral,4.85,60.8485,Neutral,★★★☆☆ →,0.49,0.0,
VRRM,23.13,-0.26,56.39,43.66,Neutral,3.61,23.3295,Neutral,★★★☆☆ →,0.61,0.0,
EXLS,39.71,-0.4,56.38,44.34,Neutral,3.37,40.072,Neutral,★★★☆☆ →,1.4,0.0,
PCAR,95.56,-0.03,56.38,42.94,Neutral,2.36,97.4817,Bearish,★★★☆☆ →,-1.07,0.0,
XHB,102.31,-0.98,56.37,34.29,Neutral,1.8,105.507,Bearish,★★★☆☆ →,-1.12,0.0,
IJH,64.2,-0.22,56.37,43.91,Neutral,1.42,64.937,Bearish,★★★☆☆ →,-1.08,0.0,
PACS,12.81,21.08,56.34,55.05,Neutral,6.51,12.1272,Bullish,★★★☆☆ →,2.81,0.0,
LKQ,30.59,0.13,56.31,49.02,Neutral,3.11,30.7083,Neutral,★★★☆☆ →,0.63,0.0,
SBRA,18.32,-1.77,56.24,48.93,Neutral,2.86,18.4197,Neutral,★★★☆☆ →,1.89,0.0,
CMC,58.98,-0.92,56.22,49.96,Neutral,3.04,59.1237,Neutral,★★★☆☆ →,0.98,0.0,
TSEM,99.49,0.23,56.12,69.14,Neutral,5.78,89.051,Bullish,★★★☆☆ →,20.67,0.0,
MBX,24.8,0.04,56.12,69.31,Neutral,8.6,21.7752,Bullish,★★★☆☆ →,20.27,0.0,
GSAT,62.95,-0.36,56.12,69.4,Neutral,8.34,52.3754,Bullish,★★★☆☆ →,24.95,0.0,
SNDK,266.7,4.93,56.11,68.38,Neutral,9.67,218.0638,Bullish,★★★☆☆ →,37.07,0.0,
ARQT,25.0,9.36,56.1,61.98,Neutral,7.23,23.1944,Bullish,★★★☆☆ →,0.97,0.0,
SRRK,37.04,-0.98,56.09,67.61,Neutral,5.31,31.46,Bullish,★★★☆☆ →,32.07,0.0,
QBTZ,23.05,6.07,56.09,67.46,Neutral,13.55,17.025,Bullish,★★★☆☆ →,51.45,0.0,
SBIT,40.37,0.75,56.08,67.17,Neutral,6.35,33.92,Bullish,★★★☆☆ →,12.99,0.0,
TNDM,18.51,-0.54,56.07,66.92,Neutral,6.79,16.0938,Bullish,★★★☆☆ →,21.7,0.0,
RCUS,19.9,-0.85,56.06,63.48,Neutral,5.65,18.9951,Bullish,★★★☆☆ →,0.35,0.0,
NESR,13.76,0.04,56.06,66.53,Neutral,5.33,12.703,Bullish,★★★☆☆ →,11.74,0.0,
BALL,47.6,-0.71,56.06,46.46,Neutral,3.11,48.0021,Neutral,★★★☆☆ →,1.04,0.0,
NFLX,111.05,-0.15,56.05,43.01,Neutral,2.45,113.0547,Bearish,★★★☆☆ →,1.6,0.0,
MRP,31.11,-0.18,56.05,40.21,Neutral,2.32,31.8342,Bearish,★★★☆☆ →,-2.37,0.0,
MU,248.3,0.6,56.0,65.23,Neutral,5.68,229.0749,Bullish,★★★☆☆ →,13.88,0.0,
LNW,87.99,2.79,56.0,65.24,Neutral,5.1,81.0478,Bullish,★★★☆☆ →,19.52,0.0,
FERG,242.8,-0.16,55.99,48.45,Neutral,2.39,245.7358,Bearish,★★★☆☆ →,-1.92,0.0,
ITB,96.69,-0.43,55.97,31.56,Neutral,1.81,99.9726,Bearish,★★★☆☆ →,-2.18,0.0,
LDOS,191.41,0.05,55.96,49.31,Neutral,2.93,192.6269,Neutral,★★★☆☆ →,-0.85,0.0,
URGN,23.77,0.04,55.96,64.63,Neutral,7.23,21.6431,Bullish,★★★☆☆ →,19.99,0.0,
FAST,40.45,-0.74,55.95,32.44,Neutral,1.83,41.798,Bearish,★★★☆☆ →,-1.44,0.0,
DDOG,185.01,-0.52,55.94,63.03,Neutral,4.95,173.7275,Bullish,★★★☆☆ →,14.15,0.0,
CHKP,197.52,-0.65,55.93,49.67,Neutral,3.14,198.0004,Neutral,★★★☆☆ →,1.51,0.0,
FROG,59.09,-0.82,55.93,64.19,Neutral,5.67,53.8771,Bullish,★★★☆☆ →,22.39,0.0,
LYB,45.11,-0.42,55.92,46.8,Neutral,3.58,45.2603,Neutral,★★★☆☆ →,1.51,0.0,
RVTY,92.11,-0.67,55.91,48.51,Neutral,3.0,92.8745,Neutral,★★★☆☆ →,0.46,0.0,
HCC,78.78,-1.99,55.87,63.39,Neutral,5.48,73.3037,Bullish,★★★☆☆ →,13.48,0.0,
TDW,58.56,-0.35,55.85,63.21,Neutral,5.03,53.8177,Bullish,★★★☆☆ →,15.17,0.0,
PFGC,95.43,0.37,55.84,38.35,Neutral,2.87,97.6254,Bearish,★★★☆☆ →,-1.26,0.0,
NVRI,13.49,0.82,55.83,62.95,Neutral,5.04,12.7842,Bullish,★★★☆☆ →,13.84,0.0,
IAC,33.22,-1.92,55.83,47.67,Neutral,3.29,33.3681,Neutral,★★★☆☆ →,2.03,0.0,
ORLA,12.21,0.58,55.81,62.67,Neutral,5.03,11.0588,Bullish,★★★☆☆ →,27.85,0.0,
ARMN,11.25,-1.06,55.8,62.61,Neutral,5.16,10.3589,Bullish,★★★☆☆ →,10.29,0.0,
BEKE,16.85,0.6,55.79,43.79,Neutral,3.27,17.0217,Bearish,★★★☆☆ →,0.0,0.0,
MTSR,70.5,0.0,55.75,62.09,Neutral,7.03,65.4555,Bullish,★★★☆☆ →,16.09,0.0,
DNLI,17.44,1.69,55.69,61.49,Neutral,6.63,16.1687,Bullish,★★★☆☆ →,13.54,0.0,
XLY,230.43,-0.2,55.68,40.56,Neutral,1.83,236.1992,Bearish,★★★☆☆ →,-3.25,0.0,
REAL,13.8,-0.36,55.67,61.35,Neutral,7.79,12.5314,Bullish,★★★☆☆ →,23.32,0.0,
LITE,234.0,0.8,55.67,61.27,Neutral,8.85,216.2673,Bullish,★★★☆☆ →,24.23,0.0,
IAG,13.76,0.22,55.63,60.93,Neutral,5.2,12.863,Bullish,★★★☆☆ →,25.55,0.0,
OZK,43.98,-0.27,55.61,35.06,Neutral,2.38,45.2625,Bearish,★★★☆☆ →,-1.61,0.0,
TEL,236.99,-0.14,55.58,51.3,Neutral,2.66,238.5254,Neutral,★★★☆☆ →,-2.69,0.0,
AXP,357.18,-2.07,55.54,52.01,Neutral,2.07,358.9172,Neutral,★★★☆☆ →,-1.23,0.0,
MTCH,32.19,-0.28,55.51,42.33,Neutral,2.64,32.7687,Bearish,★★★☆☆ →,2.03,0.0,
LABU,130.91,-2.11,55.51,60.0,Neutral,6.81,123.0518,Bullish,★★★☆☆ →,13.55,0.0,
ENR,23.88,-1.53,55.5,44.65,Neutral,3.13,24.1241,Bearish,★★★☆☆ →,2.71,0.0,
TXG,15.65,-1.51,55.5,59.87,Neutral,6.68,14.5917,Bullish,★★★☆☆ →,17.14,0.0,
XNCR,15.07,0.94,55.48,59.77,Neutral,6.75,14.0676,Bullish,★★★☆☆ →,10.0,0.0,
WMG,30.25,-0.35,55.48,38.16,Neutral,2.45,31.0414,Bearish,★★★☆☆ →,-0.36,0.0,
HL,14.6,-1.62,55.41,59.18,Neutral,7.24,13.6691,Bullish,★★★☆☆ →,14.42,0.0,
ADM,58.61,-0.37,55.36,44.96,Neutral,3.16,59.2502,Bearish,★★★☆☆ →,-2.46,0.0,
CGON,41.01,8.61,55.32,52.53,Neutral,5.93,40.4036,Bullish,★★★☆☆ →,-2.12,0.0,
ONON,42.1,-0.71,55.31,58.49,Neutral,5.27,39.6001,Bullish,★★★☆☆ →,16.3,0.0,
EFG,114.74,-0.22,55.27,47.0,Neutral,0.91,115.4209,Neutral,★★★☆☆ →,-0.88,0.0,
OS,21.54,-0.65,55.25,58.14,Neutral,6.65,20.4217,Bullish,★★★☆☆ →,15.87,0.0,
CCI,91.68,1.18,55.23,45.16,Neutral,2.97,92.7726,Bearish,★★★☆☆ →,2.41,0.0,
ABNB,122.02,0.68,55.23,45.06,Neutral,2.75,123.2158,Neutral,★★★☆☆ →,-3.77,0.0,
NAVI,11.95,-0.95,55.18,43.89,Neutral,3.24,12.1421,Bearish,★★★☆☆ →,-0.38,0.0,
VTLE,17.4,-0.74,55.11,57.25,Neutral,5.18,16.5144,Bullish,★★★☆☆ →,15.38,0.0,
AME,193.36,-0.41,55.06,52.17,Neutral,2.37,193.4446,Neutral,★★★☆☆ →,-2.69,0.0,
CVS,77.81,-1.8,55.03,46.62,Neutral,2.93,78.961,Bearish,★★★☆☆ →,-0.8,0.0,
ILMN,120.67,0.62,55.02,64.26,Neutral,5.12,113.3356,Bullish,★★★☆☆ →,0.57,0.0,
CIBR,74.74,-0.03,55.01,42.98,Neutral,1.8,76.0329,Bearish,★★★☆☆ →,-3.31,0.0,
NU,15.66,-0.98,54.99,48.48,Neutral,3.08,15.8283,Bearish,★★★☆☆ →,-0.85,0.0,
BV,12.18,-0.41,54.99,40.55,Neutral,2.62,12.4567,Bearish,★★★☆☆ →,-0.41,0.0,
SPPP,13.79,-2.13,54.97,48.01,Neutral,2.7,13.9902,Bearish,★★★☆☆ →,-0.86,0.0,
CRMD,11.24,0.27,54.97,50.03,Neutral,6.6,11.198,Neutral,★★★☆☆ →,-2.6,0.0,
YANG,23.01,1.54,54.95,52.73,Neutral,4.18,22.4907,Bullish,★★★☆☆ →,-4.12,0.0,
TDS,38.52,0.53,54.95,47.9,Neutral,3.19,38.7784,Neutral,★★★☆☆ →,-2.15,0.0,
NSA,29.5,0.33,54.94,43.57,Neutral,2.81,30.0762,Bearish,★★★☆☆ →,-1.21,0.0,
PNR,104.28,-0.05,54.87,35.7,Neutral,2.18,107.4296,Bearish,★★★☆☆ →,-2.71,0.0,
NWS,29.41,-0.51,54.86,41.82,Neutral,2.64,30.0386,Bearish,★★★☆☆ →,1.17,0.0,
TSDD,10.9,-0.41,54.83,55.64,Neutral,8.3,9.9248,Bullish,★★★☆☆ →,16.77,0.0,
ETOR,40.5,3.16,54.77,55.28,Neutral,5.9,38.4485,Bullish,★★★☆☆ →,11.05,0.0,
KAR,25.68,0.94,54.77,41.99,Neutral,3.34,26.0056,Bearish,★★★☆☆ →,-3.42,0.0,
IYW,199.16,0.53,54.76,46.68,Neutral,1.85,201.8934,Bearish,★★★☆☆ →,-4.61,0.0,
LAZ,49.47,-1.22,54.64,47.09,Neutral,3.34,49.8838,Neutral,★★★☆☆ →,2.36,0.0,
LTH,25.45,-0.08,54.64,47.0,Neutral,3.55,25.6161,Neutral,★★★☆☆ →,2.33,0.0,
IMNM,17.14,3.82,54.62,60.21,Neutral,7.27,15.9852,Bullish,★★★☆☆ →,0.82,0.0,
ONDS,7.33,2.08,54.61,54.46,Neutral,10.65,6.7035,Bullish,★★★☆☆ →,22.97,0.0,
MNRO,17.3,-0.69,54.53,50.95,Neutral,6.89,17.1913,Neutral,★★★☆☆ →,13.29,0.0,
AGCO,104.43,-1.29,54.53,44.02,Neutral,3.13,106.304,Bearish,★★★☆☆ →,-0.52,0.0,
DVA,121.55,-1.22,54.5,42.48,Neutral,3.05,123.6587,Bearish,★★★☆☆ →,2.1,0.0,
KBR,41.9,-0.4,54.46,39.75,Neutral,2.94,42.9018,Bearish,★★★☆☆ →,-1.18,0.0,
SAND,12.12,0.0,54.44,49.87,Neutral,3.14,12.2343,Neutral,★★★☆☆ →,0.75,0.0,
AOS,64.74,-2.04,54.41,35.8,Neutral,2.29,66.7515,Bearish,★★★☆☆ →,-1.4,0.0,
LQDA,28.04,0.0,54.37,62.01,Neutral,7.29,25.9177,Bullish,★★★☆☆ →,0.47,0.0,
GDDY,129.7,-1.05,54.34,41.27,Neutral,2.77,132.1681,Bearish,★★★☆☆ →,-3.94,0.0,
MAC,17.26,0.29,54.33,46.17,Neutral,3.08,17.4901,Bearish,★★★☆☆ →,-2.49,0.0,
BIRK,40.14,-0.57,54.33,42.08,Neutral,3.35,40.7424,Bearish,★★★☆☆ →,1.98,0.0,
VIK,58.85,-0.78,54.29,45.77,Neutral,2.96,59.5574,Bearish,★★★☆☆ →,3.1,0.0,
CGGR,43.11,-0.14,54.28,40.31,Neutral,1.74,44.09,Bearish,★★★☆☆ →,-3.92,0.0,
OMC,72.67,0.6,54.27,39.89,Neutral,2.43,74.6324,Bearish,★★★☆☆ →,-1.19,0.0,
DOC,17.35,-0.33,54.25,40.97,Neutral,2.56,17.7898,Bearish,★★★☆☆ →,-1.35,0.0,
AWK,131.62,0.12,54.21,46.64,Neutral,2.69,132.0605,Neutral,★★★☆☆ →,5.16,0.0,
BRO,80.7,0.8,54.16,39.3,Neutral,2.65,82.1798,Bearish,★★★☆☆ →,3.92,0.0,
BIV,77.91,-0.14,54.01,46.16,Neutral,0.3,78.0799,Neutral,★★★☆☆ →,0.01,0.0,
QGEN,44.06,-0.6,53.98,38.56,Neutral,2.66,45.2587,Bearish,★★★☆☆ →,-0.24,0.0,
ZWS,46.08,-0.67,53.97,44.34,Neutral,2.88,46.9875,Bearish,★★★☆☆ →,-2.04,0.0,
LEN,119.82,-1.07,53.94,40.31,Neutral,2.45,123.0525,Bearish,★★★☆☆ →,-1.5,0.0,
UDOW,110.5,-0.23,53.87,49.24,Neutral,3.35,111.6697,Bearish,★★★☆☆ →,-0.2,0.0,
ELV,325.83,-0.75,53.84,48.68,Neutral,3.35,326.2653,Neutral,★★★☆☆ →,4.04,0.0,
IMVT,23.74,4.03,53.75,65.42,Neutral,6.49,22.0892,Bullish,★★★☆☆ →,-0.17,0.0,
DRI,173.83,-0.91,53.74,35.09,Neutral,2.41,179.3911,Bearish,★★★☆☆ →,-2.11,0.0,
SMH,345.05,0.02,53.63,48.22,Neutral,2.97,349.9451,Bearish,★★★☆☆ →,-2.19,0.0,
ERJ,62.88,0.38,53.63,50.14,Neutral,3.04,63.3493,Neutral,★★★☆☆ →,-2.77,0.0,
MAGS,64.67,-0.35,53.61,44.45,Neutral,2.33,66.0409,Bearish,★★★☆☆ →,-3.6,0.0,
ACWI,140.08,-0.05,53.52,49.87,Neutral,1.06,140.4745,Neutral,★★★☆☆ →,-1.16,0.0,
ICLN,17.02,0.89,53.44,51.11,Neutral,3.07,17.1395,Neutral,★★★☆☆ →,-3.3,0.0,
FWONK,98.81,-1.91,53.39,43.54,Neutral,3.73,100.4357,Bearish,★★★☆☆ →,-0.86,0.0,
EWY,94.13,0.06,53.38,55.58,Neutral,2.9,93.0951,Bullish,★★★☆☆ →,-6.6,0.0,
SIG,100.4,-0.6,53.24,49.94,Neutral,3.38,101.0353,Neutral,★★★☆☆ →,2.87,0.0,
HOPE,10.29,-0.39,53.18,44.28,Neutral,2.24,10.4285,Bearish,★★★☆☆ →,-1.24,0.0,
DAL,58.41,-2.5,53.16,48.99,Neutral,3.97,58.7658,Neutral,★★★☆☆ →,-0.15,0.0,
GBCI,42.34,0.09,53.06,43.18,Neutral,3.22,42.8779,Bearish,★★★☆☆ →,4.13,0.0,
TXN,159.05,-0.18,53.06,36.97,Neutral,2.54,163.9429,Bearish,★★★☆☆ →,-0.19,0.0,
GS,790.91,-1.81,53.03,50.77,Neutral,2.83,792.1528,Neutral,★★★☆☆ →,0.69,0.0,
LBTYK,10.79,-0.37,53.02,41.28,Neutral,3.48,11.024,Bearish,★★★☆☆ →,-0.09,0.0,
BEN,22.17,-0.54,53.0,42.13,Neutral,2.5,22.7377,Bearish,★★★☆☆ →,-2.93,0.0,
SPOT,631.88,-0.61,52.97,40.51,Neutral,3.45,646.068,Bearish,★★★☆☆ →,0.36,0.0,
PDD,130.32,-0.48,52.92,41.9,Neutral,2.21,133.9758,Bearish,★★★☆☆ →,-2.63,0.0,
TT,418.89,0.18,52.81,44.47,Neutral,3.28,425.7869,Bearish,★★★☆☆ →,-3.26,0.0,
AES,13.82,1.1,52.76,47.27,Neutral,3.58,14.0036,Bearish,★★★☆☆ →,1.47,0.0,
MTH,66.35,-0.58,52.67,41.17,Neutral,3.02,67.9014,Bearish,★★★☆☆ →,1.59,0.0,
GLBE,35.5,-0.39,52.63,49.33,Neutral,3.6,35.7169,Neutral,★★★☆☆ →,-2.53,0.0,
VWAV,11.57,-2.53,52.62,50.66,Neutral,13.9,11.5401,Neutral,★★★☆☆ →,20.27,0.0,
BLV,70.19,-0.5,52.61,39.89,Neutral,0.62,70.9245,Bearish,★★★☆☆ →,-0.67,0.0,
FIS,64.24,-3.05,52.59,43.6,Neutral,3.12,65.3181,Bearish,★★★☆☆ →,3.28,0.0,
LOW,227.36,-0.22,52.59,31.21,Neutral,2.02,235.6464,Bearish,★★★☆☆ →,-4.37,0.0,
CON,19.42,-1.67,52.49,41.72,Neutral,3.62,19.8342,Bearish,★★★☆☆ →,-1.32,0.0,
DKS,216.35,-1.7,52.48,42.8,Neutral,3.16,221.4343,Bearish,★★★☆☆ →,-0.67,0.0,
NBIX,144.32,-0.37,52.45,49.66,Neutral,4.06,145.2562,Neutral,★★★☆☆ →,0.79,0.0,
LBTYA,10.62,-0.47,52.42,40.4,Neutral,3.57,10.8668,Bearish,★★★☆☆ →,-0.28,0.0,
PVH,77.75,-0.74,52.34,44.59,Neutral,3.27,79.2755,Bearish,★★★☆☆ →,1.4,0.0,
KRC,40.85,-1.92,52.08,42.06,Neutral,2.93,41.8332,Bearish,★★★☆☆ →,-3.34,0.0,
ALNY,449.16,-1.06,52.07,47.48,Neutral,3.81,452.6139,Neutral,★★★☆☆ →,3.48,0.0,
EXR,132.91,0.74,52.07,38.97,Neutral,2.53,136.7843,Bearish,★★★☆☆ →,1.3,0.0,
VERA,28.18,-0.6,51.89,50.27,Neutral,7.89,28.1386,Neutral,★★★☆☆ →,15.73,0.0,
KWEB,38.19,-0.13,51.85,37.73,Neutral,2.0,39.5214,Bearish,★★★☆☆ →,-2.2,0.0,
VRSK,215.99,0.07,51.78,39.59,Neutral,3.68,221.2266,Bearish,★★★☆☆ →,-1.82,0.0,
AMD,246.81,-0.46,51.74,55.11,Neutral,5.64,241.9243,Bullish,★★★☆☆ →,-4.95,0.0,
VECO,29.34,0.55,51.69,49.73,Neutral,4.25,29.5365,Neutral,★★★☆☆ →,1.03,0.0,
VVV,31.48,0.13,51.65,34.48,Neutral,2.66,32.5698,Bearish,★★★☆☆ →,-2.21,0.0,
BC,64.25,0.44,51.64,46.47,Neutral,3.17,65.3703,Bearish,★★★☆☆ →,-2.75,0.0,
JBHT,162.8,-0.01,51.6,51.27,Neutral,2.4,164.274,Neutral,★★★☆☆ →,-5.45,0.0,
IR,75.47,-0.96,51.59,38.92,Neutral,3.0,77.7008,Bearish,★★★☆☆ →,-0.67,0.0,
RMD,244.5,0.02,51.58,31.64,Neutral,2.81,253.297,Bearish,★★★☆☆ →,-0.54,0.0,
AMRZ,48.82,-1.87,51.54,44.21,Neutral,2.81,49.8081,Bearish,★★★☆☆ →,-4.5,0.0,
STAA,26.33,0.02,51.49,49.8,Neutral,3.99,26.3422,Neutral,★★★☆☆ →,4.13,0.0,
ATAT,39.25,-2.63,51.47,51.56,Neutral,4.41,39.2347,Neutral,★★★☆☆ →,-4.8,0.0,
SOXX,288.88,0.12,51.42,47.42,Neutral,3.21,294.3339,Bearish,★★★☆☆ →,-2.49,0.0,
AMTM,22.07,-0.41,51.24,43.79,Neutral,3.7,22.5436,Bearish,★★★☆☆ →,-0.59,0.0,
RARE,32.78,-0.89,51.23,50.86,Neutral,4.85,32.7879,Neutral,★★★☆☆ →,1.0,0.0,
UBER,91.5,-0.13,51.2,41.62,Neutral,3.21,93.7375,Bearish,★★★☆☆ →,-3.35,0.0,
CWK,15.48,-0.32,51.19,43.04,Neutral,3.63,15.8331,Bearish,★★★☆☆ →,-0.64,0.0,
LULU,168.62,-1.21,51.1,46.77,Neutral,3.3,170.1844,Neutral,★★★☆☆ →,4.95,0.0,
FCX,40.16,-0.94,51.09,46.17,Neutral,3.75,40.83,Bearish,★★★☆☆ →,-2.48,0.0,
CORT,75.54,-0.28,51.08,49.39,Neutral,4.75,75.6259,Neutral,★★★☆☆ →,1.85,0.0,
VMC,281.03,0.16,51.03,37.35,Neutral,2.79,289.7635,Bearish,★★★☆☆ →,-3.68,0.0,
TMF,39.88,0.4,50.98,40.81,Neutral,2.15,41.146,Bearish,★★★☆☆ →,-3.58,0.0,
CMCSA,27.51,-1.64,50.91,38.84,Neutral,3.32,28.2302,Bearish,★★★☆☆ →,1.96,0.0,
CTAS,186.72,-0.39,50.85,45.36,Neutral,1.78,187.1316,Neutral,★★★☆☆ →,2.82,0.0,
WH,71.44,-0.89,50.66,33.76,Neutral,2.63,74.0681,Bearish,★★★☆☆ →,-2.44,0.0,
PD,15.28,-1.04,50.45,42.02,Neutral,2.89,15.7205,Bearish,★★★☆☆ →,0.39,0.0,
WY,22.04,-0.41,50.44,31.71,Neutral,2.2,22.9342,Bearish,★★★☆☆ →,-2.43,0.0,
DIA,471.8,-0.62,50.28,51.3,Neutral,1.13,472.3178,Neutral,★★★☆☆ →,-0.35,0.0,
JEF,54.52,-1.75,50.23,45.98,Neutral,3.71,55.4327,Bearish,★★★☆☆ →,2.87,0.0,
IPG,24.79,-1.12,50.16,38.55,Neutral,2.52,25.6483,Bearish,★★★☆☆ →,-0.88,0.0,
