Symbol,Price,% Change,Score,RSI,RSI Zone,ATR%,EMA20,Trend,Sentiment Bar,Momentum,News Sentiment,notes
DFIC,32.99,-1.17,52.44,49.0,Neutral,0.94,33.0984,Neutral,★★★☆☆ →,1.29,0.0,
IGIB,53.77,0.02,52.44,44.68,Neutral,0.3,53.9101,Neutral,★★★☆☆ →,-0.09,0.0,
ADSK,291.96,-2.48,52.35,37.04,Neutral,2.19,301.6478,Bearish,★★★☆☆ →,-2.96,0.0,
AAPU,35.19,-3.64,52.27,52.89,Neutral,4.09,35.3234,Neutral,★★★☆☆ →,-2.14,0.0,
TAN,48.76,-1.51,52.23,50.95,Neutral,4.15,49.0572,Neutral,★★★☆☆ →,1.73,0.0,
GH,96.48,2.24,52.21,71.4,Overbought,7.0,88.1912,Bullish,★★★☆☆ ↓,-1.69,0.0,
XRT,78.72,-1.63,52.05,35.68,Neutral,2.16,81.5238,Bearish,★★★☆☆ →,-1.43,0.0,
TMF,39.99,0.68,52.05,41.65,Neutral,2.19,41.1564,Bearish,★★★☆☆ →,-3.31,0.0,
IAC,32.65,-1.72,52.04,43.35,Neutral,3.34,33.2997,Bearish,★★★☆☆ →,2.03,0.0,
APD,253.02,-2.44,52.02,45.17,Neutral,2.75,255.9984,Bearish,★★★☆☆ →,5.09,0.0,
FNDX,26.27,-1.13,52.0,44.51,Neutral,1.02,26.5364,Bearish,★★★☆☆ →,-0.34,0.0,
NOG,21.85,-2.11,51.99,46.91,Neutral,3.98,22.0375,Neutral,★★★☆☆ →,3.07,0.0,
ATAT,39.08,-0.43,51.98,50.68,Neutral,4.21,39.22,Neutral,★★★☆☆ →,-1.46,0.0,
IAUM,40.29,-1.12,51.96,50.64,Neutral,1.77,40.4475,Neutral,★★★☆☆ →,2.61,0.0,
EWBC,99.52,-3.21,51.94,42.1,Neutral,2.77,102.2433,Bearish,★★★☆☆ →,-0.44,0.0,
CBRE,149.27,-2.86,51.93,38.53,Neutral,2.63,153.9416,Bearish,★★★☆☆ →,-1.43,0.0,
RMD,244.81,0.14,51.87,32.27,Neutral,2.86,253.3265,Bearish,★★★☆☆ →,-0.41,0.0,
CARG,34.97,-1.55,51.87,48.98,Neutral,4.23,35.0857,Neutral,★★★☆☆ →,2.91,0.0,
EBC,17.15,-2.67,51.78,44.18,Neutral,2.99,17.5446,Bearish,★★★☆☆ →,1.24,0.0,
AIG,76.43,-1.69,51.77,42.32,Neutral,2.62,77.9882,Bearish,★★★☆☆ →,-5.3,0.0,
KEY,17.12,-2.84,51.74,38.33,Neutral,2.42,17.6813,Bearish,★★★☆☆ →,-1.1,0.0,
SMPL,20.19,2.23,51.72,40.38,Neutral,3.87,20.6455,Bearish,★★★☆☆ →,-0.05,0.0,
FNDF,44.21,-1.31,51.69,52.29,Neutral,0.98,44.2103,Neutral,★★★☆☆ →,1.53,0.0,
KBE,55.17,-3.65,51.57,35.28,Neutral,2.0,57.2076,Bearish,★★★☆☆ →,-2.75,0.0,
V,325.64,-1.33,51.55,33.15,Neutral,2.05,337.648,Bearish,★★★☆☆ →,-4.12,0.0,
NBIX,143.56,-0.9,51.51,48.46,Neutral,4.13,145.1838,Bearish,★★★☆☆ →,0.26,0.0,
TEL,234.0,-1.4,51.46,47.54,Neutral,2.8,238.2401,Bearish,★★★☆☆ →,-3.92,0.0,
SRLN,41.2,-0.2,51.36,52.51,Neutral,0.16,41.2112,Neutral,★★★☆☆ →,-0.12,0.0,
FLYW,13.57,-2.51,51.34,51.26,Neutral,4.5,13.5755,Neutral,★★★☆☆ →,-1.74,0.0,
NUGT,142.39,-3.18,51.29,50.31,Neutral,7.04,142.3437,Neutral,★★★☆☆ →,19.59,0.0,
CHKP,192.1,-2.74,51.29,42.71,Neutral,2.73,197.4384,Bearish,★★★☆☆ →,0.18,0.0,
FITB,41.12,-3.41,51.26,38.31,Neutral,2.22,42.4466,Bearish,★★★☆☆ →,-2.44,0.0,
FLS,65.61,-2.31,51.23,57.55,Neutral,5.12,64.5855,Bullish,★★★☆☆ →,-5.64,0.0,
SCHB,25.54,-1.08,51.2,41.36,Neutral,1.31,25.965,Bearish,★★★☆☆ →,-1.69,0.0,
EWT,63.18,-3.05,51.11,41.08,Neutral,1.72,65.1495,Bearish,★★★☆☆ →,-3.44,0.0,
BIRK,39.53,-1.52,51.09,38.94,Neutral,3.41,40.6269,Bearish,★★★☆☆ →,0.1,0.0,
RGEN,149.0,-2.21,50.99,50.54,Neutral,4.59,149.7371,Neutral,★★★☆☆ →,1.41,0.0,
BXP,69.11,-2.17,50.93,39.98,Neutral,2.64,71.3008,Bearish,★★★☆☆ →,-0.89,0.0,
SCHV,28.67,-1.12,50.85,42.43,Neutral,1.03,28.9994,Bearish,★★★☆☆ →,0.05,0.0,
VTV,185.03,-1.13,50.82,45.1,Neutral,1.0,186.5051,Neutral,★★★☆☆ →,0.39,0.0,
UE,18.58,-2.16,50.79,34.63,Neutral,2.26,19.2794,Bearish,★★★☆☆ →,-2.47,0.0,
RYAAY,61.34,-2.6,50.73,44.14,Neutral,2.2,62.8745,Bearish,★★★☆☆ →,-5.05,0.0,
CCK,95.04,-2.16,50.7,44.96,Neutral,2.92,97.2244,Bearish,★★★☆☆ →,-2.04,0.0,
FTNT,81.94,-0.45,50.63,44.81,Neutral,3.57,83.3743,Bearish,★★★☆☆ →,-3.85,0.0,
W,99.38,-2.51,50.61,52.35,Neutral,5.58,99.8522,Neutral,★★★☆☆ →,-0.05,0.0,
SIRI,21.1,-1.91,50.56,43.35,Neutral,3.44,21.6133,Bearish,★★★☆☆ →,-2.13,0.0,
AEM,164.89,-1.92,50.47,50.6,Neutral,3.52,164.9877,Neutral,★★★☆☆ →,5.76,0.0,
INDV,31.38,2.92,50.39,69.88,Neutral,5.29,29.1004,Bullish,★★★☆☆ →,-1.94,0.0,
IEI,119.47,0.04,50.39,50.37,Neutral,0.22,119.499,Neutral,★★★☆☆ →,0.01,0.0,
LKQ,29.89,-2.16,50.32,43.94,Neutral,3.36,30.6416,Bearish,★★★☆☆ →,-1.68,0.0,
SBUX,83.69,-1.29,50.31,49.82,Neutral,3.3,83.8268,Neutral,★★★☆☆ →,5.9,0.0,
OMF,57.06,-3.57,50.3,47.48,Neutral,3.24,58.0396,Bearish,★★★☆☆ →,-4.01,0.0,
RJF,155.42,-2.09,50.19,36.85,Neutral,2.14,161.2718,Bearish,★★★☆☆ →,-1.73,0.0,
IEUR,68.33,-1.2,50.19,46.23,Neutral,1.01,68.8809,Neutral,★★★☆☆ →,1.05,0.0,
COPX,59.91,-2.03,50.13,47.7,Neutral,3.06,60.9716,Bearish,★★★☆☆ →,3.42,0.0,
WFRD,70.97,-1.7,50.12,51.63,Neutral,4.33,71.3303,Neutral,★★★☆☆ →,-3.1,0.0,
SPPP,13.58,-1.52,50.11,45.52,Neutral,2.76,13.9511,Bearish,★★★☆☆ →,0.15,0.0,
WDAY,224.95,-2.54,50.06,42.53,Neutral,3.05,230.8997,Bearish,★★★☆☆ →,-3.65,0.0,
SGHC,12.09,-1.31,49.98,49.37,Neutral,5.24,12.0907,Neutral,★★★☆☆ →,-0.98,0.0,
VWO,54.22,-1.15,49.97,44.81,Neutral,1.07,54.8014,Bearish,★★★☆☆ →,-0.18,0.0,
PCAR,94.15,-1.51,49.95,39.29,Neutral,2.55,97.3474,Bearish,★★★☆☆ →,-2.53,0.0,
CI,271.3,0.61,49.91,45.64,Neutral,4.56,274.6461,Bearish,★★★☆☆ →,2.51,0.0,
MRC,13.78,0.0,49.9,44.51,Neutral,3.85,13.9479,Bearish,★★★☆☆ →,-4.77,0.0,
LDOS,188.88,-1.32,49.85,45.2,Neutral,3.0,192.2701,Bearish,★★★☆☆ →,-5.35,0.0,
ADBE,325.07,-1.82,49.81,37.17,Neutral,2.56,336.5735,Bearish,★★★☆☆ →,-3.07,0.0,
BNTX,102.67,-0.41,49.78,45.55,Neutral,3.91,104.7513,Bearish,★★★☆☆ →,-2.06,0.0,
SHW,326.88,-1.6,49.74,38.35,Neutral,2.15,338.1795,Bearish,★★★☆☆ →,-4.47,0.0,
GPRE,10.09,4.13,49.71,49.87,Neutral,7.64,10.1021,Neutral,★★★☆☆ →,0.7,0.0,
PFGC,94.11,-1.02,49.69,34.09,Neutral,3.02,97.4992,Bearish,★★★☆☆ →,-2.63,0.0,
VT,137.72,-1.09,49.64,43.19,Neutral,1.13,139.5213,Bearish,★★★☆☆ →,-0.91,0.0,
ACM,131.96,-1.17,49.6,50.97,Neutral,2.06,132.0268,Neutral,★★★☆☆ →,0.88,0.0,
EXLS,38.77,-2.37,49.59,38.27,Neutral,3.54,39.948,Bearish,★★★☆☆ →,-1.97,0.0,
VMC,280.12,-0.16,49.5,36.27,Neutral,2.81,289.6769,Bearish,★★★☆☆ →,-3.99,0.0,
IWN,170.82,-2.2,49.48,36.78,Neutral,1.64,176.2626,Bearish,★★★☆☆ →,-2.3,0.0,
AGCO,102.79,-1.57,49.46,40.33,Neutral,3.21,105.9693,Bearish,★★★☆☆ →,-1.55,0.0,
TPG,55.2,-4.61,49.4,46.45,Neutral,3.8,55.9462,Bearish,★★★☆☆ →,4.16,0.0,
STT,112.87,-3.4,49.38,41.32,Neutral,2.3,116.739,Bearish,★★★☆☆ →,-2.82,0.0,
NTR,56.99,-4.0,49.35,48.28,Neutral,2.85,57.4614,Neutral,★★★☆☆ →,6.25,0.0,
TMHC,57.78,-3.26,49.32,33.68,Neutral,2.45,60.0851,Bearish,★★★☆☆ →,-2.29,0.0,
RARE,32.54,-1.63,49.24,49.6,Neutral,5.05,32.7646,Neutral,★★★☆☆ →,0.25,0.0,
VTWO,94.1,-1.97,49.18,35.77,Neutral,1.96,97.8514,Bearish,★★★☆☆ →,-3.49,0.0,
COLB,25.75,-4.38,49.14,44.85,Neutral,3.17,26.4187,Bearish,★★★☆☆ →,-2.72,0.0,
JHG,41.86,-3.24,49.13,41.84,Neutral,2.55,43.2544,Bearish,★★★☆☆ →,-2.46,0.0,
CUZ,25.12,-3.01,49.12,34.96,Neutral,2.6,26.0903,Bearish,★★★☆☆ →,-1.57,0.0,
CON,19.21,-1.08,49.07,39.35,Neutral,3.75,19.7747,Bearish,★★★☆☆ →,-0.77,0.0,
FULT,17.03,-4.22,49.0,38.75,Neutral,2.51,17.6507,Bearish,★★★☆☆ →,-1.73,0.0,
CMCSA,27.22,-1.05,48.98,36.67,Neutral,3.4,28.134,Bearish,★★★☆☆ →,-0.8,0.0,
FBP,19.45,-3.69,48.95,38.03,Neutral,2.3,20.1936,Bearish,★★★☆☆ →,-1.24,0.0,
NWSA,25.48,-2.56,48.91,38.13,Neutral,2.66,26.4062,Bearish,★★★☆☆ →,-1.24,0.0,
FWONK,97.73,-1.09,48.9,40.28,Neutral,3.75,100.178,Bearish,★★★☆☆ →,-3.0,0.0,
LAUR,29.91,-0.75,48.83,48.75,Neutral,5.81,30.1958,Neutral,★★★☆☆ →,0.83,0.0,
AAAU,39.9,-1.09,48.73,50.66,Neutral,1.76,40.0489,Neutral,★★★☆☆ →,2.62,0.0,
NKE,62.91,-1.96,48.68,41.39,Neutral,2.99,64.6676,Bearish,★★★☆☆ →,2.74,0.0,
SCHK,31.97,-1.04,48.67,41.83,Neutral,1.28,32.4735,Bearish,★★★☆☆ →,-1.62,0.0,
SFNC,17.26,-3.79,48.66,37.13,Neutral,2.55,17.9157,Bearish,★★★☆☆ →,-1.37,0.0,
VRRM,22.58,-2.63,48.62,36.81,Neutral,3.97,23.2771,Bearish,★★★☆☆ →,-1.78,0.0,
OUNZ,38.9,-1.08,48.62,50.57,Neutral,1.76,39.0596,Neutral,★★★☆☆ →,2.62,0.0,
KBH,58.65,-2.52,48.61,34.37,Neutral,2.51,60.9599,Bearish,★★★☆☆ →,-3.31,0.0,
M,19.16,-4.18,48.61,48.75,Neutral,3.66,19.5777,Bearish,★★★☆☆ →,-1.26,0.0,
CFG,49.71,-3.83,48.6,41.28,Neutral,2.51,51.2497,Bearish,★★★☆☆ →,-2.01,0.0,
GEV,576.85,-0.25,48.56,48.12,Neutral,4.51,578.2696,Neutral,★★★☆☆ →,5.27,0.0,
MDLZ,55.57,-2.27,48.54,31.89,Neutral,2.46,57.9043,Bearish,★★★☆☆ →,-0.91,0.0,
PRTA,10.25,3.22,48.53,51.16,Neutral,5.76,10.2713,Neutral,★★★☆☆ →,-0.1,0.0,
GLDM,79.97,-1.14,48.53,50.51,Neutral,1.77,80.3123,Neutral,★★★☆☆ →,2.58,0.0,
CFLT,22.66,-2.75,48.52,48.83,Neutral,4.42,23.0339,Bearish,★★★☆☆ →,-0.04,0.0,
CVI,36.28,-2.25,48.51,49.39,Neutral,5.05,36.6241,Neutral,★★★☆☆ →,-0.62,0.0,
ALSN,79.3,-2.97,48.5,38.01,Neutral,3.39,81.9223,Bearish,★★★☆☆ →,-0.13,0.0,
SGOL,38.51,-1.14,48.5,50.47,Neutral,1.76,38.6713,Neutral,★★★☆☆ →,2.57,0.0,
PHYS,30.74,-1.36,48.49,50.71,Neutral,1.88,30.826,Neutral,★★★☆☆ →,3.14,0.0,
KRC,40.42,-1.05,48.48,39.08,Neutral,2.7,41.6986,Bearish,★★★☆☆ →,-5.14,0.0,
ALLE,159.91,-0.83,48.46,30.82,Neutral,1.81,167.1307,Bearish,★★★☆☆ →,-3.41,0.0,
BYD,77.51,-2.85,48.45,37.23,Neutral,2.32,80.5424,Bearish,★★★☆☆ →,-2.36,0.0,
AEXA,10.91,-2.33,48.42,43.9,Neutral,2.28,11.2707,Bearish,★★★☆☆ →,-3.54,0.0,
TTMI,64.34,-5.37,48.25,51.64,Neutral,8.03,64.5505,Neutral,★★★☆☆ →,-2.94,0.0,
SMH,340.3,-1.36,48.23,45.36,Neutral,3.15,349.4927,Bearish,★★★☆☆ →,-3.53,0.0,
MTCH,31.58,-2.17,48.18,38.14,Neutral,2.87,32.7106,Bearish,★★★☆☆ →,0.1,0.0,
LTM,44.46,-0.02,48.04,49.15,Neutral,2.74,44.5295,Neutral,★★★☆☆ →,2.35,0.0,
PSA,270.23,-1.47,48.03,33.53,Neutral,2.36,281.6533,Bearish,★★★☆☆ →,-2.1,0.0,
FSLR,253.54,0.18,48.03,52.53,Neutral,5.65,253.839,Neutral,★★★☆☆ →,-3.49,0.0,
ING,25.23,-2.64,48.02,49.44,Neutral,1.84,25.4018,Neutral,★★★☆☆ →,0.14,0.0,
KWEB,37.92,-0.82,47.89,36.26,Neutral,2.09,39.4962,Bearish,★★★☆☆ →,-2.88,0.0,
TT,413.66,-1.08,47.84,40.85,Neutral,3.46,425.2884,Bearish,★★★☆☆ →,-4.46,0.0,
PEB,10.91,-1.62,47.84,49.63,Neutral,4.02,10.9356,Neutral,★★★☆☆ →,6.13,0.0,
SSNC,81.16,-2.79,47.84,36.92,Neutral,2.24,84.1494,Bearish,★★★☆☆ →,-5.32,0.0,
APH,132.34,-1.05,47.82,47.03,Neutral,3.39,135.6728,Bearish,★★★☆☆ →,-3.19,0.0,
SEIC,78.79,-3.41,47.78,33.07,Neutral,2.01,82.0928,Bearish,★★★☆☆ →,-3.49,0.0,
ESTC,87.43,-3.74,47.76,48.0,Neutral,4.11,88.9481,Bearish,★★★☆☆ →,-1.24,0.0,
GBDC,13.61,-1.73,47.67,39.14,Neutral,1.65,13.9228,Bearish,★★★☆☆ →,-3.27,0.0,
XLG,58.19,-0.79,47.67,45.81,Neutral,1.53,58.8683,Bearish,★★★☆☆ →,-1.88,0.0,
DRI,171.66,-1.25,47.66,32.28,Neutral,2.48,178.6548,Bearish,★★★☆☆ →,-4.75,0.0,
NWS,28.92,-2.17,47.56,38.46,Neutral,2.85,29.9919,Bearish,★★★☆☆ →,-0.52,0.0,
XLK,283.65,-1.56,47.53,42.79,Neutral,2.19,290.8485,Bearish,★★★☆☆ →,-3.5,0.0,
LNC,39.34,-4.14,47.48,42.51,Neutral,3.48,40.542,Bearish,★★★☆☆ →,-2.45,0.0,
TDS,37.64,-1.77,47.43,41.72,Neutral,3.5,38.6943,Bearish,★★★☆☆ →,-4.39,0.0,
KAR,25.14,-2.1,47.41,36.41,Neutral,3.41,25.9232,Bearish,★★★☆☆ →,-5.35,0.0,
SNV,44.26,-5.37,47.36,40.24,Neutral,2.88,45.6835,Bearish,★★★☆☆ →,-1.14,0.0,
VVV,31.33,-0.37,47.09,33.31,Neutral,2.7,32.555,Bearish,★★★☆☆ →,-2.69,0.0,
UGL,49.36,-2.3,47.05,49.2,Neutral,3.62,50.0866,Bearish,★★★☆☆ →,4.69,0.0,
FHN,20.59,-3.79,47.01,38.87,Neutral,2.63,21.3803,Bearish,★★★☆☆ →,-2.97,0.0,
AMD,240.52,-2.55,47.0,51.98,Neutral,5.91,241.7905,Neutral,★★★☆☆ →,-3.81,0.0,
SSRM,21.29,0.09,46.94,46.51,Neutral,5.72,21.657,Bearish,★★★☆☆ →,-1.89,0.0,
TSM,282.21,-0.92,46.9,43.6,Neutral,3.15,290.7925,Bearish,★★★☆☆ →,-4.03,0.0,
SGI,85.96,-2.69,46.83,50.52,Neutral,3.28,86.3228,Neutral,★★★☆☆ →,7.31,0.0,
BKU,38.24,-3.64,46.82,42.79,Neutral,2.89,39.425,Bearish,★★★☆☆ →,-4.82,0.0,
PWR,426.78,-0.59,46.78,45.32,Neutral,3.98,437.8022,Bearish,★★★☆☆ →,-2.71,0.0,
ELAN,21.42,1.54,46.7,49.26,Neutral,4.01,21.7073,Bearish,★★★☆☆ →,-4.82,0.0,
XLF,51.46,-1.89,46.66,37.9,Neutral,1.42,52.6862,Bearish,★★★☆☆ →,-1.83,0.0,
KRE,58.64,-3.74,46.66,36.58,Neutral,2.16,60.7336,Bearish,★★★☆☆ →,-1.97,0.0,
NVDY,15.18,-1.52,46.65,46.34,Neutral,3.65,15.4827,Bearish,★★★☆☆ →,-5.26,0.0,
VLY,10.43,-3.52,46.63,42.71,Neutral,2.86,10.7944,Bearish,★★★☆☆ →,-2.89,0.0,
TER,167.44,-1.49,46.51,53.56,Neutral,6.21,167.7058,Neutral,★★★☆☆ →,-4.67,0.0,
AIQ,49.5,-1.3,46.5,41.18,Neutral,2.36,51.1511,Bearish,★★★☆☆ →,-4.0,0.0,
ANF,69.57,-0.24,46.43,40.35,Neutral,3.88,71.6405,Bearish,★★★☆☆ →,1.44,0.0,
BCS,21.16,-2.51,46.36,48.6,Neutral,1.92,21.4256,Bearish,★★★☆☆ →,0.21,0.0,
CSX,34.01,-2.55,46.1,36.11,Neutral,1.84,35.2415,Bearish,★★★☆☆ →,-5.11,0.0,
NVO,48.49,0.48,45.89,39.53,Neutral,3.71,50.1354,Bearish,★★★☆☆ →,0.5,0.0,
SCHG,31.95,-0.96,45.83,42.34,Neutral,1.77,32.6,Bearish,★★★☆☆ →,-2.95,0.0,
AVGO,342.65,0.06,45.82,45.36,Neutral,4.16,351.7877,Bearish,★★★☆☆ →,-2.64,0.0,
MET,75.5,-3.99,45.78,39.34,Neutral,2.72,78.2707,Bearish,★★★☆☆ →,-4.98,0.0,
AMRZ,48.05,-1.58,45.77,40.57,Neutral,2.83,49.6407,Bearish,★★★☆☆ →,-5.73,0.0,
SPYG,104.0,-0.77,45.75,42.65,Neutral,1.74,105.9488,Bearish,★★★☆☆ →,-2.47,0.0,
CVNA,322.85,1.43,45.74,46.96,Neutral,7.01,326.8483,Bearish,★★★☆☆ →,4.22,0.0,
TPH,30.69,-3.91,45.73,35.76,Neutral,2.48,31.9472,Bearish,★★★☆☆ →,-2.57,0.0,
IVW,120.09,-0.78,45.73,42.57,Neutral,1.74,122.3484,Bearish,★★★☆☆ →,-2.5,0.0,
CORT,75.12,-0.56,45.71,48.53,Neutral,4.8,75.5777,Neutral,★★★☆☆ →,5.65,0.0,
NWBI,11.37,-3.4,45.64,37.54,Neutral,2.14,11.7884,Bearish,★★★☆☆ →,-1.76,0.0,
LUV,31.87,-2.89,45.62,48.52,Neutral,3.37,32.1138,Neutral,★★★☆☆ →,7.41,0.0,
EXR,130.52,-1.8,45.53,35.34,Neutral,2.59,136.1877,Bearish,★★★☆☆ →,-0.68,0.0,
FERG,235.69,-2.93,45.46,41.29,Neutral,2.57,244.7791,Bearish,★★★☆☆ →,-3.74,0.0,
SBH,14.23,0.32,45.44,44.91,Neutral,6.05,14.5504,Bearish,★★★☆☆ →,0.53,0.0,
SYF,70.5,-3.55,45.41,40.18,Neutral,2.67,73.2694,Bearish,★★★☆☆ →,-3.43,0.0,
PSKY,15.73,0.32,45.4,46.66,Neutral,4.4,15.8987,Bearish,★★★☆☆ →,6.0,0.0,
XIFR,9.38,-0.16,45.35,41.5,Neutral,3.7,9.6961,Bearish,★★★☆☆ →,-1.83,0.0,
PSN,81.5,-1.37,45.32,43.66,Neutral,3.97,83.7413,Bearish,★★★☆☆ →,2.44,0.0,
AOS,63.31,-2.21,45.19,30.87,Neutral,2.05,66.4237,Bearish,★★★☆☆ →,-2.82,0.0,
AUB,31.3,-3.69,45.15,36.31,Neutral,2.69,32.6381,Bearish,★★★☆☆ →,-2.2,0.0,
CIVI,27.69,-2.6,45.12,44.54,Neutral,4.75,28.3076,Bearish,★★★☆☆ →,2.59,0.0,
CF,80.69,-5.12,45.11,39.75,Neutral,2.9,83.7823,Bearish,★★★☆☆ →,-4.0,0.0,
CYBR,482.5,-1.11,45.09,39.21,Neutral,2.57,501.1815,Bearish,★★★☆☆ →,-5.02,0.0,
SSB,85.31,-4.01,45.06,31.8,Neutral,2.12,89.4588,Bearish,★★★☆☆ →,-2.29,0.0,
ALGN,132.61,-3.3,45.01,45.01,Neutral,4.34,136.305,Bearish,★★★☆☆ →,-2.26,0.0,
IVZ,22.44,-4.57,44.96,42.0,Neutral,3.05,23.288,Bearish,★★★☆☆ →,-2.57,0.0,
WBS,54.5,-3.42,44.89,37.62,Neutral,2.65,56.5846,Bearish,★★★☆☆ →,-3.17,0.0,
FORM,49.05,-2.19,44.85,52.45,Neutral,7.97,49.3568,Neutral,★★★☆☆ →,-5.16,0.0,
BIZD,13.85,-1.95,44.78,37.34,Neutral,1.7,14.2124,Bearish,★★★☆☆ →,-2.77,0.0,
EFX,204.85,-1.11,44.77,30.81,Neutral,2.77,214.4809,Bearish,★★★☆☆ →,-1.73,0.0,
SPMD,55.21,-1.88,44.71,36.82,Neutral,1.54,56.749,Bearish,★★★☆☆ →,-2.11,0.0,
CBSH,51.34,-4.09,44.7,30.05,Neutral,2.14,53.8653,Bearish,★★★☆☆ →,-4.09,0.0,
DAN,20.06,-3.6,44.59,45.87,Neutral,4.19,20.6447,Bearish,★★★☆☆ →,-1.88,0.0,
VIK,57.24,-3.49,44.55,39.92,Neutral,3.33,59.4041,Bearish,★★★☆☆ →,0.28,0.0,
TECH,58.61,-1.3,44.52,45.28,Neutral,4.25,60.1451,Bearish,★★★☆☆ →,-4.08,0.0,
BTSG,31.36,-2.0,44.46,47.08,Neutral,4.12,32.258,Bearish,★★★☆☆ →,-2.09,0.0,
MGM,31.38,-3.37,44.32,40.07,Neutral,3.37,32.4305,Bearish,★★★☆☆ →,-1.55,0.0,
HIW,27.8,-4.6,44.32,32.82,Neutral,2.43,29.1283,Bearish,★★★☆☆ →,-2.35,0.0,
KC,12.2,8.93,44.13,46.02,Neutral,4.48,12.2618,Neutral,★★★☆☆ →,1.58,0.0,
ABNB,117.6,-3.62,44.09,34.69,Neutral,3.03,122.6809,Bearish,★★★☆☆ →,-3.88,0.0,
PNFP,84.48,-5.27,44.07,40.29,Neutral,2.78,87.1685,Bearish,★★★☆☆ →,-1.16,0.0,
SPMO,116.43,-1.18,43.95,36.6,Neutral,1.78,119.7062,Bearish,★★★☆☆ →,-2.53,0.0,
GRNY,24.25,-1.56,43.85,36.32,Neutral,2.14,25.2461,Bearish,★★★☆☆ →,-4.85,0.0,
LYB,43.57,-3.82,43.75,41.52,Neutral,3.97,45.1136,Bearish,★★★☆☆ →,-1.96,0.0,
MKSI,141.71,-0.72,43.65,49.85,Neutral,5.46,144.1264,Bearish,★★★☆☆ →,3.29,0.0,
LBRT,16.09,1.1,43.65,51.63,Neutral,6.61,16.2519,Neutral,★★★☆☆ →,-5.38,0.0,
ASX,14.31,-2.05,43.61,53.57,Neutral,4.45,14.363,Neutral,★★★☆☆ →,-6.9,0.0,
ARCC,19.68,-2.62,43.6,39.11,Neutral,1.94,20.1788,Bearish,★★★☆☆ →,-2.91,0.0,
ASB,24.12,-4.64,43.46,35.45,Neutral,2.63,25.2278,Bearish,★★★☆☆ →,-3.69,0.0,
AS,30.73,1.19,43.37,43.82,Neutral,3.49,31.1421,Bearish,★★★☆☆ →,-2.13,0.0,
HMC,29.01,-3.51,43.35,33.79,Neutral,1.91,30.3975,Bearish,★★★☆☆ →,-5.52,0.0,
JBHT,160.3,-1.54,43.24,47.69,Neutral,2.63,164.0359,Bearish,★★★☆☆ →,-6.91,0.0,
LULU,164.16,-3.82,43.22,42.2,Neutral,3.65,169.7597,Bearish,★★★☆☆ →,2.18,0.0,
SIL,66.68,-2.37,43.19,47.73,Neutral,3.78,67.5462,Bearish,★★★☆☆ →,7.2,0.0,
XYL,140.98,-1.23,43.14,31.29,Neutral,2.01,147.7862,Bearish,★★★☆☆ →,-5.82,0.0,
XP,18.1,-3.0,43.12,48.87,Neutral,3.31,18.3344,Bearish,★★★☆☆ →,0.0,0.0,
BTU,28.42,-1.56,43.08,48.5,Neutral,6.24,29.0661,Bearish,★★★☆☆ →,-3.09,0.0,
EMR,126.93,-0.51,43.01,40.0,Neutral,3.04,130.9536,Bearish,★★★☆☆ →,-7.45,0.0,
CZR,20.61,4.2,42.87,45.94,Neutral,5.96,20.6755,Neutral,★★★☆☆ →,2.95,0.0,
NSA,28.78,-2.11,42.83,38.65,Neutral,3.03,30.0079,Bearish,★★★☆☆ →,-3.62,0.0,
PVH,76.11,-2.11,42.82,41.13,Neutral,3.45,78.974,Bearish,★★★☆☆ →,1.44,0.0,
KBWB,74.96,-2.65,42.79,39.83,Neutral,2.02,76.9622,Bearish,★★★☆☆ →,-2.45,0.0,
NN,12.61,-0.47,42.78,45.49,Neutral,6.62,12.8201,Bearish,★★★☆☆ →,5.26,0.0,
KVYO,27.19,-4.96,42.57,47.44,Neutral,5.26,27.6725,Bearish,★★★☆☆ →,4.58,0.0,
SNOW,252.62,-1.71,42.54,46.14,Neutral,4.2,259.7361,Bearish,★★★☆☆ →,-4.82,0.0,
SNCY,11.76,-5.05,42.5,46.67,Neutral,5.84,12.0802,Bearish,★★★☆☆ →,-1.47,0.0,
CROX,77.15,5.12,42.44,44.82,Neutral,4.71,78.6087,Bearish,★★★☆☆ →,-1.97,0.0,
NRG,163.12,-1.25,42.4,45.3,Neutral,5.06,167.6704,Bearish,★★★☆☆ →,-2.9,0.0,
CQQQ,52.67,-1.0,42.39,36.39,Neutral,1.99,55.2641,Bearish,★★★☆☆ →,-3.85,0.0,
JETS,23.99,-3.54,42.38,41.7,Neutral,2.88,24.906,Bearish,★★★☆☆ →,0.0,0.0,
BRSL,16.22,-1.67,42.21,38.43,Neutral,2.98,16.6686,Bearish,★★★☆☆ →,-2.5,0.0,
VECO,28.54,-2.19,42.17,44.51,Neutral,4.63,29.4603,Bearish,★★★☆☆ →,-1.72,0.0,
PANW,202.9,-1.14,42.1,38.88,Neutral,2.8,211.4335,Bearish,★★★☆☆ →,-5.42,0.0,
LTH,24.68,-3.01,42.09,41.3,Neutral,3.74,25.5274,Bearish,★★★☆☆ →,-5.71,0.0,
IWM,232.74,-2.0,42.03,35.74,Neutral,1.97,242.0548,Bearish,★★★☆☆ →,-3.51,0.0,
QCOM,166.75,-4.16,41.96,43.99,Neutral,3.68,172.9057,Bearish,★★★☆☆ →,-3.52,0.0,
